product_name,brand_slug,category_slug,subcategory,gender,price,original_price,availability,product_url,product_image_url,store_slug
round eyeglass frame (2),armani,clothing,Clothing,Women,424.44,424.44,In Stock,https://www.farfetch.com/shopping/women/giorgio-armani-armacao-de-oculos-redonda-item-18298375.aspx,https://cdn-images.farfetch-contents.com/18/29/83/75/18298375_39333346_480.jpg,farfetch-store
earrings with crystal application,armani,jewelry-accessories,Jewelry-Accessories,Women,682.59,682.59,In Stock,https://www.farfetch.com/shopping/women/giorgio-armani-par-de-brincos-com-aplicacao-de-cristais-item-38064397.aspx,https://cdn-images.farfetch-contents.com/38/06/43/97/38064397_71250210_480.jpg,farfetch-store
pendant earrings,armani,jewelry-accessories,Jewelry-Accessories,Women,682.59,682.59,In Stock,https://www.farfetch.com/shopping/women/giorgio-armani-par-de-brincos-pendente-item-38065319.aspx,https://cdn-images.farfetch-contents.com/38/06/53/19/38065319_71108587_480.jpg,farfetch-store
Antigona tote bag,givenchy,bags,Bags,Women,1432.0,1432.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-antigona-tote-bag-item-32365259.aspx,https://cdn-images.farfetch-contents.com/32/36/52/59/32365259_62324346_480.jpg,farfetch-store
leopard-print logo-print clutch bag,givenchy,bags,Bags,Women,509.0,509.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-leopard-print-logo-print-clutch-bag-item-37542414.aspx,https://cdn-images.farfetch-contents.com/37/54/24/14/37542414_70914879_480.jpg,farfetch-store
grained-leather shoulder bag,givenchy,bags,Bags,Women,2223.0,2223.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-grained-leather-shoulder-bag-item-19809386.aspx,https://cdn-images.farfetch-contents.com/19/80/93/86/19809386_44438369_480.jpg,farfetch-store
small Voyou leather bucket bag,givenchy,bags,Bags,Women,1482.0,1482.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-small-voyou-leather-bucket-bag-item-36563598.aspx,https://cdn-images.farfetch-contents.com/36/56/35/98/36563598_68785039_480.jpg,farfetch-store
mini Antigona leather tote bag,givenchy,bags,Bags,Women,1380.0,1380.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-mini-antigona-leather-tote-bag-item-32212038.aspx,https://cdn-images.farfetch-contents.com/32/21/20/38/32212038_62100029_480.jpg,farfetch-store
logo-lettering clutch bag,givenchy,bags,Bags,Women,342.0,564.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-logo-lettering-clutch-bag-item-32927525.aspx,https://cdn-images.farfetch-contents.com/32/92/75/25/32927525_63372669_480.jpg,farfetch-store
medium Voyou shoulder bag,givenchy,bags,Bags,Women,1972.0,2708.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-medium-voyou-shoulder-bag-item-27193492.aspx,https://cdn-images.farfetch-contents.com/27/19/34/92/27193492_57119166_480.jpg,farfetch-store
Antigona mini bag,givenchy,bags,Bags,Women,1785.0,1785.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-antigona-mini-bag-item-35634257.aspx,https://cdn-images.farfetch-contents.com/35/63/42/57/35634257_67416597_480.jpg,farfetch-store
small Voyou two-way bucket bag,givenchy,bags,Bags,Women,1848.0,1848.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-small-voyou-two-way-bucket-bag-item-37911239.aspx,https://cdn-images.farfetch-contents.com/37/91/12/39/37911239_71942671_480.jpg,farfetch-store
small Antigona tote bag,givenchy,bags,Bags,Women,1541.0,1541.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-small-antigona-tote-bag-item-31241582.aspx,https://cdn-images.farfetch-contents.com/31/24/15/82/31241582_60516362_480.jpg,farfetch-store
small Voyou leather bucket bag (2),givenchy,bags,Bags,Women,1584.0,1584.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-small-voyou-leather-bucket-bag-item-36968964.aspx,https://cdn-images.farfetch-contents.com/36/96/89/64/36968964_69617485_480.jpg,farfetch-store
logo-print clutch bag,givenchy,bags,Bags,Women,378.0,554.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-logo-print-clutch-bag-item-31919494.aspx,https://cdn-images.farfetch-contents.com/31/91/94/94/31919494_61513495_480.jpg,farfetch-store
multi-pocket top-handle belt bag,givenchy,bags,Bags,Women,459.0,1062.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-multi-pocket-top-handle-belt-bag-item-31525084.aspx,https://cdn-images.farfetch-contents.com/31/52/50/84/31525084_61037702_480.jpg,farfetch-store
Voyou shoulder bag,givenchy,bags,Bags,Women,2441.0,3488.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-voyou-shoulder-bag-item-32400767.aspx,https://cdn-images.farfetch-contents.com/32/40/07/67/32400767_62669481_480.jpg,farfetch-store
Nano Facet logo-embroidered raffia-effect tote bag,givenchy,bags,Bags,Women,1074.0,1074.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-nano-facet-logo-embroidered-raffia-effect-tote-bag-item-36007239.aspx,https://cdn-images.farfetch-contents.com/36/00/72/39/36007239_67831007_480.jpg,farfetch-store
star print Iconic pouch,givenchy,bags,Bags,Women,304.0,764.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-star-print-iconic-pouch-item-11804149.aspx,https://cdn-images.farfetch-contents.com/11/80/41/49/11804149_8506877_480.jpg,farfetch-store
medium Voyou shoulder bag (2),givenchy,bags,Bags,Women,1639.0,2669.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-medium-voyou-shoulder-bag-item-31241550.aspx,https://cdn-images.farfetch-contents.com/31/24/15/50/31241550_60509150_480.jpg,farfetch-store
mini Antigona East-West tote bag,givenchy,bags,Bags,Women,919.0,919.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-mini-antigona-east-west-tote-bag-item-30914968.aspx,https://cdn-images.farfetch-contents.com/30/91/49/68/30914968_59779855_480.jpg,farfetch-store
mini Antigona metallic leather shoulder bag,givenchy,bags,Bags,Women,1920.0,1920.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-mini-antigona-metallic-leather-shoulder-bag-item-38195534.aspx,https://cdn-images.farfetch-contents.com/38/19/55/34/38195534_71677191_480.jpg,farfetch-store
silk-blend clutch bag,givenchy,bags,Bags,Women,2013.0,2013.0,In Stock,https://www.farfetch.com/shopping/women/givenchy-silk-blend-clutch-bag-item-38290136.aspx,https://cdn-images.farfetch-contents.com/38/29/01/36/38290136_71971451_480.jpg,farfetch-store
printed striped shirt,moncler,clothing,Clothing,Women,875.0,875.0,In Stock,https://www.farfetch.com/shopping/women/moncler-camisa-con-rayas-estampadas-item-32575523.aspx,https://cdn-images.farfetch-contents.com/32/57/55/23/32575523_65250726_480.jpg,farfetch-store
tote bag with logo detail,moncler,bags,Bags,Women,1806.0,1806.0,In Stock,https://www.farfetch.com/shopping/women/moncler-tote-con-detalle-del-logo-item-34338256.aspx,https://cdn-images.farfetch-contents.com/34/33/82/56/34338256_65584597_480.jpg,farfetch-store
Nepeta jacket,moncler,clothing,Clothing,Women,1657.0,1657.0,In Stock,https://www.farfetch.com/shopping/women/moncler-chamarra-nepeta-item-34334032.aspx,https://cdn-images.farfetch-contents.com/34/33/40/32/34334032_65631768_480.jpg,farfetch-store
Vera Leisure sneakers,moncler,shoes,Shoes,Women,431.0,431.0,In Stock,https://www.farfetch.com/shopping/women/moncler-tenis-vera-leisure-item-33713901.aspx,https://cdn-images.farfetch-contents.com/33/71/39/01/33713901_64677621_480.jpg,farfetch-store
polo shirt with printed stripes,moncler,clothing,Clothing,Women,783.0,783.0,In Stock,https://www.farfetch.com/shopping/women/moncler-playera-tipo-polo-con-rayas-estampadas-item-33746756.aspx,https://cdn-images.farfetch-contents.com/33/74/67/56/33746756_65566177_480.jpg,farfetch-store
Zelkova jacket,moncler,clothing,Clothing,Women,853.0,853.0,In Stock,https://www.farfetch.com/shopping/women/moncler-chamarra-zelkova-item-34572724.aspx,https://cdn-images.farfetch-contents.com/34/57/27/24/34572724_66110439_480.jpg,farfetch-store
Trick mini bag,moncler,bags,Bags,Women,670.0,670.0,In Stock,https://www.farfetch.com/shopping/women/moncler-bolsa-trick-mini-item-34449818.aspx,https://cdn-images.farfetch-contents.com/34/44/98/18/34449818_65753605_480.jpg,farfetch-store
shirt with printed stripes and printed logo,moncler,clothing,Clothing,Women,617.0,617.0,In Stock,https://www.farfetch.com/shopping/women/moncler-playera-con-rayas-estampadas-y-logo-estampado-item-34572682.aspx,https://cdn-images.farfetch-contents.com/34/57/26/82/34572682_66110515_480.jpg,farfetch-store
knit shorts with printed stripes,moncler,clothing,Clothing,Women,561.0,561.0,In Stock,https://www.farfetch.com/shopping/women/moncler-shorts-tejidos-con-rayas-estampas-item-34572758.aspx,https://cdn-images.farfetch-contents.com/34/57/27/58/34572758_66110217_480.jpg,farfetch-store
short hooded jacket,moncler,clothing,Clothing,Women,1150.0,1150.0,In Stock,https://www.farfetch.com/shopping/women/moncler-chamarra-corta-con-capucha-item-34892495.aspx,https://cdn-images.farfetch-contents.com/34/89/24/95/34892495_66096088_480.jpg,farfetch-store
shirt with logo patch (three-piece set),moncler,clothing,Clothing,Women,566.0,566.0,In Stock,https://www.farfetch.com/shopping/women/moncler-playera-con-parche-del-logo-set-de-tres-piezas-item-32740309.aspx,https://cdn-images.farfetch-contents.com/32/74/03/09/32740309_65982918_480.jpg,farfetch-store
pleated short skirt with check motif,moncler,clothing,Clothing,Women,522.0,522.0,In Stock,https://www.farfetch.com/shopping/women/moncler-falda-corta-plisada-con-motivo-de-cuadros-item-34288461.aspx,https://cdn-images.farfetch-contents.com/34/28/84/61/34288461_65705200_480.jpg,farfetch-store
short-sleeve top with floral motif,moncler,clothing,Clothing,Women,955.0,955.0,In Stock,https://www.farfetch.com/shopping/women/moncler-top-manga-corta-con-motivo-floral-item-33185563.aspx,https://cdn-images.farfetch-contents.com/33/18/55/63/33185563_63873275_480.jpg,farfetch-store
Caradoc Teddy micro tote bag,moncler,bags,Bags,Women,787.0,787.0,In Stock,https://www.farfetch.com/shopping/women/moncler-tote-caradoc-teddy-micro-item-32635214.aspx,https://cdn-images.farfetch-contents.com/32/63/52/14/32635214_63801316_480.jpg,farfetch-store
drawstring-waist trousers,moncler,jewelry-accessories,Jewelry-Accessories,Women,1200.0,1200.0,In Stock,https://www.farfetch.com/shopping/women/moncler-pantalones-con-cordones-en-la-pretina-item-33266941.aspx,https://cdn-images.farfetch-contents.com/33/26/69/41/33266941_63964005_480.jpg,farfetch-store
Tailgrip LP sneakers,moncler,shoes,Shoes,Women,573.0,573.0,In Stock,https://www.farfetch.com/shopping/women/moncler-tenis-tailgrip-lp-item-34339092.aspx,https://cdn-images.farfetch-contents.com/34/33/90/92/34339092_65548586_480.jpg,farfetch-store
Coquelicot jacket,moncler,clothing,Clothing,Women,1015.0,1015.0,In Stock,https://www.farfetch.com/shopping/women/moncler-chamarra-coquelicot-item-32576028.aspx,https://cdn-images.farfetch-contents.com/32/57/60/28/32576028_65491812_480.jpg,farfetch-store
Very tote bag,moncler,bags,Bags,Women,1119.0,1119.0,In Stock,https://www.farfetch.com/shopping/women/moncler-tote-very-item-33944698.aspx,https://cdn-images.farfetch-contents.com/33/94/46/98/33944698_65089012_480.jpg,farfetch-store
shirt with lace trim,moncler,clothing,Clothing,Women,426.0,426.0,In Stock,https://www.farfetch.com/shopping/women/moncler-playera-con-ribete-de-encaje-item-33746822.aspx,https://cdn-images.farfetch-contents.com/33/74/68/22/33746822_65409773_480.jpg,farfetch-store
skirt with belt and buttons,moncler,accessories,Accessories,Women,632.0,632.0,In Stock,https://www.farfetch.com/shopping/women/moncler-falda-con-cinturon-y-botones-item-34638236.aspx,https://cdn-images.farfetch-contents.com/34/63/82/36/34638236_65919985_480.jpg,farfetch-store
